mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Trill:trill	decrescendo_hairpin
179	177	706	710	1.0		1/4	1/4	Chord	4/4	4	1	1/4			1/4	1	3141											
179	177	708	712	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	3142		articStaccatoAbove									
179	177	2835/4	2851/4	0.25		15/16	15/16	Chord	4/4	4	1	1/16			1/16	1	3143		articStaccatoAbove									
180	178	709	713	0.0		0	0	Chord	4/4	3	1	0	acciaccatura		1/8	1	3144											
180	178	709	713	1.0		0	0	Chord	4/4	3	1	1/4			1/4	1	3145									328		
180	178	710	714	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	3146									328		
180	178	1421/2	1429/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	3147											
180	178	711	715	1.5		1/2	1/2	Chord	4/4	3	1	3/8			1/4	3/2	3148									329		
180	178	1425/2	1433/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	3149											
180	178	709	713	0.0		0	0	Chord	4/4	4	1	0	acciaccatura		1/8	1	3150											
180	178	709	713	1.0		0	0	Chord	4/4	4	1	1/4			1/4	1	3151									330		
180	178	710	714	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	3152									330		
180	178	1421/2	1429/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	3153											
180	178	711	715	1.5		1/2	1/2	Chord	4/4	4	1	3/8			1/4	3/2	3154									331		
180	178	1425/2	1433/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	3155											
181	179	1427/2	1435/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	3156											
181	179	714	718	0.5		1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	3157											
181	179	1429/2	1437/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	3158											
181	179	715	719	1.0		1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	3159											
181	179	1427/2	1435/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	3160											
181	179	714	718	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	3161											
181	179	1429/2	1437/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	3162											
181	179	715	719	1.0		1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	3163											
181	179	713	717	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	3164									332		
181	179	1427/2	1435/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	3165											
181	179	714	718	1.0		1/4	1/4	Chord	4/4	3	1	1/4			1/4	1	3166											
181	179	716	720	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	3167		articStaccatoBelow									
181	179	2867/4	2883/4	0.25		15/16	15/16	Chord	4/4	3	1	1/16			1/16	1	3168		articStaccatoBelow									
181	179	713	717	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	3169									333		
181	179	1427/2	1435/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	3170											
181	179	714	718	1.0		1/4	1/4	Chord	4/4	4	1	1/4			1/4	1	3171											
181	179	716	720	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	3172		articStaccatoAbove									
181	179	2867/4	2883/4	0.25		15/16	15/16	Chord	4/4	4	1	1/16			1/16	1	3173		articStaccatoAbove									
182	180	1439/2	1447/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	3174											
182	180	2879/4	2895/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	3175											
182	180	720	724	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	3176											
182	180	1441/2	1449/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	3177											
182	180	1439/2	1447/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	3178											
182	180	2879/4	2895/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	3179											
182	180	720	724	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	3180											
182	180	1441/2	1449/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	3181											
182	180	717	721	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	3182									334		
182	180	1435/2	1443/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	3183									334		
182	180	718	722	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	3184									334		
182	180	1437/2	1445/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	3185											
182	180	719	723	2.0		1/2	1/2	Chord	4/4	3	1	1/2			1/2	1	3186											
182	180	717	721	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	3187									335		
182	180	1435/2	1443/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	3188									335		
182	180	718	722	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	3189									335		
182	180	1437/2	1445/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	3190											
182	180	719	723	2.0		1/2	1/2	Chord	4/4	4	1	1/2			1/2	1	3191											
183	181	721	725	1.0		0	0	Chord	4/4	1	1	1/4			1/4	1	3192											
183	181	1447/2	1455/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	3193											
183	181	2895/4	2911/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	3194											
183	181	724	728	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	3195											
183	181	1449/2	1457/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	3196											
183	181	721	725	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	3197											
183	181	1447/2	1455/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	3198											
183	181	2895/4	2911/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	3199											
183	181	724	728	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	3200											
183	181	1449/2	1457/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	3201											
183	181	721	725	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	3202									336		
183	181	1443/2	1451/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	3203									336		
183	181	722	726	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	3204									336		
183	181	1445/2	1453/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	3205											
183	181	723	727	2.0		1/2	1/2	Chord	4/4	3	1	1/2			1/2	1	3206											
183	181	721	725	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	3207									337		
183	181	1443/2	1451/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	3208									337		
183	181	722	726	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	3209									337		
183	181	1445/2	1453/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	3210											
183	181	723	727	2.0		1/2	1/2	Chord	4/4	4	1	1/2			1/2	1	3211											
184	182	725	729	1.0		0	0	Chord	4/4	1	1	1/4			1/4	1	3212											
184	182	728	732	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	3213											
184	182	1457/2	1465/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	3214											
184	182	725	729	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	3215											
184	182	728	732	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	3216											
184	182	1457/2	1465/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	3217											
184	182	725	729	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	3218											
184	182	1451/2	1459/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	3219											
184	182	726	730	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	3220											
184	182	1453/2	1461/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	3221											
184	182	727	731	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	3222											
184	182	1455/2	1463/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	3223											
184	182	728	732	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	3224											
184	182	1457/2	1465/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	3225											
184	182	725	729	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	3226											
184	182	1451/2	1459/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	3227											
184	182	726	730	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	3228											
184	182	1453/2	1461/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	3229											
184	182	727	731	0.5		1/2	1/2	Chord	4/4	4	1	1/8			1/8	1	3230											
184	182	1455/2	1463/2	0.5		5/8	5/8	Chord	4/4	4	1	1/8			1/8	1	3231											
184	182	728	732	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	3232											
184	182	1457/2	1465/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	3233											
185	183	729	733	1.0		0	0	Chord	4/4	1	1	1/4			1/4	1	3234											
185	183	730	734	1.0		1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	3235											
185	183	731	735	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	3236											
185	183	732	736	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	3237		articStaccatoAbove									
185	183	2931/4	2947/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	3238		articStaccatoAbove									
185	183	729	733	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	3239											
185	183	730	734	1.0		1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	3240											
185	183	731	735	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	3241											
185	183	732	736	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	3242		articStaccatoBelow									
185	183	2931/4	2947/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	3243		articStaccatoBelow									
185	183	729	733	2.0		0	0	Chord	4/4	3	1	1/2			1/2	1	3244									338		
185	183	731	735	1.0		1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	3245		articStaccatoBelow									
185	183	729	733	2.0		0	0	Chord	4/4	4	1	1/2			1/2	1	3246									339		
185	183	731	735	1.0		1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	3247		articStaccatoAbove									
186	184	733	737	0.0		0	0	Chord	4/4	1	1	0	acciaccatura		1/8	1	3248											
186	184	733	737	1.0		0	0	Chord	4/4	1	1	1/4			1/4	1	3249											
186	184	734	738	0.5		1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	3250									340		
186	184	1469/2	1477/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	3251											
186	184	735	739	1.5		1/2	1/2	Chord	4/4	1	1	3/8			1/4	3/2	3252									341		
186	184	1473/2	1481/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	3253											
186	184	733	737	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	3254											
186	184	734	738	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	3255									342		
186	184	1469/2	1477/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	3256											
186	184	735	739	1.5		1/2	1/2	Chord	4/4	2	1	3/8			1/4	3/2	3257									343		
186	184	1473/2	1481/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	3258											
186	184	733	737	1.0		0	0	Chord	4/4	3	1	1/4			1/4	1	3259											
186	184	734	738	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	3260									344		
186	184	1469/2	1477/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	3261											
186	184	735	739	1.5		1/2	1/2	Chord	4/4	3	1	3/8			1/4	3/2	3262									345		
186	184	1473/2	1481/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	3263											
186	184	733	737	1.0		0	0	Chord	4/4	4	1	1/4			1/4	1	3264											
187	185	737	741	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	3265									346		
187	185	1475/2	1483/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	3266											
187	185	738	742	1.0		1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	3267											
187	185	740	744	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	3268		articStaccatoAbove									
187	185	2963/4	2979/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	3269		articStaccatoAbove									
187	185	737	741	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	3270									347		
187	185	1475/2	1483/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	3271											
187	185	738	742	1.0		1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	3272											
187	185	740	744	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	3273		articStaccatoBelow									
187	185	2963/4	2979/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	3274		articStaccatoBelow									
187	185	737	741	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	3275									348		
187	185	1475/2	1483/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	3276											
187	185	738	742	1.0		1/4	1/4	Chord	4/4	3	1	1/4			1/4	1	3277											
187	185	740	744	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	3278		articStaccatoBelow									
187	185	2963/4	2979/4	0.25		15/16	15/16	Chord	4/4	3	1	1/16			1/16	1	3279		articStaccatoBelow									
187	185	1475/2	1483/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	3280											
187	185	738	742	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	3281											
187	185	1477/2	1485/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	3282											
187	185	739	743	1.0		1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	3283											
188	186	741	745	0.0		0	0	Chord	4/4	1	1	0	acciaccatura		1/8	1	3284											
188	186	741	745	1.0		0	0	Chord	4/4	1	1	1/4			1/4	1	3285									349		
188	186	742	746	0.5		1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	3286									349		
188	186	1485/2	1493/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	3287											
188	186	743	747	1.5		1/2	1/2	Chord	4/4	1	1	3/8			1/4	3/2	3288									350		
188	186	1489/2	1497/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	3289											
188	186	741	745	0.0		0	0	Chord	4/4	2	1	0	acciaccatura		1/8	1	3290											
188	186	741	745	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	3291									351		
188	186	742	746	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	3292									351		
188	186	1485/2	1493/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	3293											
188	186	743	747	1.5		1/2	1/2	Chord	4/4	2	1	3/8			1/4	3/2	3294									352		
188	186	1489/2	1497/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	3295											
188	186	741	745	0.0		0	0	Chord	4/4	3	1	0	acciaccatura		1/8	1	3296											
188	186	741	745	1.0		0	0	Chord	4/4	3	1	1/4			1/4	1	3297									353		
188	186	742	746	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	3298									353		
188	186	1485/2	1493/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	3299											
188	186	743	747	1.5		1/2	1/2	Chord	4/4	3	1	3/8			1/4	3/2	3300									354		
188	186	1489/2	1497/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	3301											
188	186	741	745	1.0		0	0	Chord	4/4	4	1	1/4			1/4	1	3302											
189	187	745	749	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	3303									355		
189	187	1491/2	1499/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	3304											
189	187	746	750	1.0		1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	3305											
189	187	748	752	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	3306		articStaccatoAbove									
189	187	2995/4	3011/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	3307		articStaccatoAbove									
189	187	745	749	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	3308									356		
189	187	1491/2	1499/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	3309											
189	187	746	750	1.0		1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	3310											
189	187	748	752	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	3311		articStaccatoBelow									
189	187	2995/4	3011/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	3312		articStaccatoBelow									
189	187	745	749	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	3313									357		
189	187	1491/2	1499/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	3314											
189	187	746	750	1.0		1/4	1/4	Chord	4/4	3	1	1/4			1/4	1	3315											
189	187	748	752	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	3316		articStaccatoAbove									
189	187	2995/4	3011/4	0.25		15/16	15/16	Chord	4/4	3	1	1/16			1/16	1	3317		articStaccatoAbove									
189	187	1491/2	1499/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	3318											
189	187	746	750	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	3319											
189	187	1493/2	1501/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	3320											
189	187	747	751	1.0		1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	3321											
190	188	749	753	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	3322									358		
190	188	1499/2	1507/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	3323									358		
190	188	750	754	0.5		1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	3324									358		
190	188	1501/2	1509/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	3325											
190	188	751	755	2.0		1/2	1/2	Chord	4/4	1	1	1/2			1/2	1	3326											
190	188	749	753	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	3327									359		
190	188	1499/2	1507/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	3328									359		
190	188	750	754	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	3329									359		
190	188	1501/2	1509/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	3330											
190	188	751	755	2.0		1/2	1/2	Chord	4/4	2	1	1/2			1/2	1	3331											
190	188	749	753	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	3332									360		
190	188	1499/2	1507/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	3333									360		
190	188	750	754	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	3334									360		
190	188	1501/2	1509/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	3335											
190	188	751	755	2.0		1/2	1/2	Chord	4/4	3	1	1/2			1/2	1	3336											
190	188	1503/2	1511/2	0.25		5/8	5/8	Chord	4/4	4	1	1/16			1/16	1	3337											
190	188	3007/4	3023/4	0.25		11/16	11/16	Chord	4/4	4	1	1/16			1/16	1	3338											
190	188	752	756	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	3339											
190	188	1505/2	1513/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	3340											
191	189	753	757	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	3341									361		
191	189	1507/2	1515/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	3342									361		
191	189	754	758	0.5		1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	3343									361		
191	189	1509/2	1517/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	3344											
191	189	755	759	2.0		1/2	1/2	Chord	4/4	1	1	1/2			1/2	1	3345											
191	189	753	757	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	3346									362		
191	189	1507/2	1515/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	3347									362		
191	189	754	758	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	3348									362		
191	189	1509/2	1517/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	3349											
191	189	755	759	2.0		1/2	1/2	Chord	4/4	2	1	1/2			1/2	1	3350											
191	189	753	757	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	3351									363		
191	189	1507/2	1515/2	0.5		1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	3352									363		
191	189	754	758	0.5		1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	3353									363		
191	189	1509/2	1517/2	0.5		3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	3354											
191	189	755	759	2.0		1/2	1/2	Chord	4/4	3	1	1/2			1/2	1	3355											
191	189	753	757	1.0		0	0	Chord	4/4	4	1	1/4			1/4	1	3356											
191	189	1511/2	1519/2	0.25		5/8	5/8	Chord	4/4	4	1	1/16			1/16	1	3357											
191	189	3023/4	3039/4	0.25		11/16	11/16	Chord	4/4	4	1	1/16			1/16	1	3358											
191	189	756	760	0.5		3/4	3/4	Chord	4/4	4	1	1/8			1/8	1	3359											
191	189	1513/2	1521/2	0.5		7/8	7/8	Chord	4/4	4	1	1/8			1/8	1	3360											
192	190	757	761	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	3361											
192	190	1515/2	1523/2	1.0		1/8	1/8	Chord	4/4	1	1	1/4			1/4	1	3362											
192	190	1517/2	1525/2	1.0		3/8	3/8	Chord	4/4	1	1	1/4			1/4	1	3363											
192	190	1519/2	1527/2	1.0		5/8	5/8	Chord	4/4	1	1	1/4			1/4	1	3364											
192	190	1521/2	1529/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	3365											
192	190	757	761	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	3366											
192	190	1515/2	1523/2	1.0		1/8	1/8	Chord	4/4	2	1	1/4			1/4	1	3367											
192	190	1517/2	1525/2	1.0		3/8	3/8	Chord	4/4	2	1	1/4			1/4	1	3368											
192	190	1519/2	1527/2	1.0		5/8	5/8	Chord	4/4	2	1	1/4			1/4	1	3369											
192	190	1521/2	1529/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	3370											
192	190	757	761	0.5		0	0	Chord	4/4	3	1	1/8			1/8	1	3371											
192	190	1515/2	1523/2	1.0		1/8	1/8	Chord	4/4	3	1	1/4			1/4	1	3372											
192	190	1517/2	1525/2	1.0		3/8	3/8	Chord	4/4	3	1	1/4			1/4	1	3373											
192	190	1519/2	1527/2	1.0		5/8	5/8	Chord	4/4	3	1	1/4			1/4	1	3374											
192	190	1521/2	1529/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	3375											
192	190	757	761	1.0		0	0	Chord	4/4	4	1	1/4			1/4	1	3376											
192	190	758	762	1.0		1/4	1/4	Chord	4/4	4	1	1/4			1/4	1	3377											
192	190	759	763	1.0		1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	3378											
192	190	760	764	1.0		3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	3379											
193	191	761	765	1.0		0	0	Chord	4/4	1	1	1/4			1/4	1	3380											
193	191	763	767	0.0		1/2	1/2	Dynamic	4/4	1	1	0						pp										
193	191	763	767	1.5		1/2	1/2	Chord	4/4	1	1	3/8			1/4	3/2	3381									364		
193	191	1529/2	1537/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	3382									364		
193	191	3059/4	3075/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	3383											
193	191	761	765	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	3384											
193	191	763	767	0.0		1/2	1/2	Dynamic	4/4	2	1	0						pp										
193	191	763	767	2.0		1/2	1/2	Chord	4/4	2	1	1/2			1/2	1	3385									365		
193	191	761	765	1.0		0	0	Chord	4/4	3	1	1/4			1/4	1	3386											
193	191	763	767	0.0		1/2	1/2	Dynamic	4/4	3	1	0						pp										
193	191	763	767	2.0		1/2	1/2	Chord	4/4	3	1	1/2			1/2	1	3387									366		
193	191	761	765	0.5		0	0	Chord	4/4	4	1	1/8			1/8	1	3388											
193	191	1523/2	1531/2	0.5		1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	3389											
193	191	762	766	0.5		1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	3390											
193	191	1525/2	1533/2	0.5		3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	3391											
193	191	763	767	0.0		1/2	1/2	Dynamic	4/4	4	1	0						pp										
193	191	763	767	2.0		1/2	1/2	Chord	4/4	4	1	1/2		r8	1/2	1	3392											
194	192	765	769	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	3393									367		
194	192	1531/2	1539/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	3394											
194	192	766	770	0.5		1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	3395		articStaccatoAbove									
194	192	767	771	0.0		1/2	1/2	Chord	4/4	1	1	0	acciaccatura		1/8	1	3396											
194	192	767	771	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	3397											
194	192	1535/2	1543/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	3398											
194	192	3071/4	3087/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	3399											
194	192	768	772	0.0		3/4	3/4	Chord	4/4	1	1	0	acciaccatura		1/8	1	3400											
194	192	768	772	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	3401											
194	192	1537/2	1545/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	3402											
194	192	3075/4	3091/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	3403											
194	192	765	769	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	3404											
194	192	767	771	1.0		1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	3405									368		
194	192	768	772	1.0		3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	3406											
194	192	765	769	1.0		0	0	Chord	4/4	3	1	1/4			1/4	1	3407											
194	192	767	771	0.5		1/2	1/2	Chord	4/4	3	1	1/8			1/8	1	3408									369		
194	192	1535/2	1543/2	0.5		5/8	5/8	Chord	4/4	3	1	1/8			1/8	1	3409									369		
194	192	768	772	0.5		3/4	3/4	Chord	4/4	3	1	1/8			1/8	1	3410									369		
194	192	1537/2	1545/2	0.5		7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	3411											
194	192	765	769	2.0		0	0	Chord	4/4	4	1	1/2		r8	1/2	1	3412											
194	192	767	771	2.0		1/2	1/2	Chord	4/4	4	1	1/2		r8	1/2	1	3413											
195	193	769	773	1.0		0	0	Chord	4/4	1	1	1/4			1/4	1	3414											
195	193	771	775	1.5		1/2	1/2	Chord	4/4	1	1	3/8			1/4	3/2	3415									370		
195	193	1545/2	1553/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	3416									370		
195	193	3091/4	3107/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	3417											
